x_mm,y_mm,z_mm,edep_keV
-2.26463,2.27217,1.47955,0.71812
-2.2646,2.27215,1.47957,13.1429
-1.52479,3.22605,-0.15488,9.884
-1.5112,3.22605,-0.15488,0.0640138
-1.51117,3.22608,-0.154846,15.052
-3.73155,2.52695,-0.802,11.139
-3.72367,2.52695,-0.802,1.26758
-3.72369,2.52697,-0.802032,12.5934
-2.409,1.7291,-2.13114,2.472
-2.39461,1.7291,-2.13114,0.265263
-2.39459,1.72917,-2.13119,22.2627
-1.90451,3.0384,2.17143,11.684
-1.90001,3.0384,2.17143,0.52277
-1.90003,3.0384,2.17147,12.7932
-0.897182,6.33827,-8.47763,9.884
-0.894319,6.33827,-8.47763,0.109598
-0.894303,6.33823,-8.47766,0.274693
-0.894291,6.3382,-8.47766,14.7317
-3.70412,0.278967,0.304437,2.472
-3.64934,0.278967,0.304437,0.270718
-3.64927,0.278958,0.304467,22.2573
-0.409375,0.23538,4.09391,2.712
-0.387487,0.23538,4.09391,0.553045
-0.387455,0.235346,4.09399,21.735
2.13433,2.77738,-6.30738,2.197
2.14248,2.77738,-6.30738,0.161394
2.14257,2.77733,-6.30736,22.6416
-2.06146,2.50529,0.0605079,11.139
-2.04518,2.50529,0.0605079,1.0636
-2.0452,2.50526,0.0605026,12.7974
0.674713,3.51554,2.45714,9.884
0.684029,3.51554,2.45714,1.12408
0.684059,3.51551,2.45716,13.9919
-0.83285,1.17196,7.77049,11.684
-0.831657,1.17196,7.77049,0.0308972
-0.83163,1.17196,7.77045,13.2851
-3.36916,-3.6833,2.46366,2.712
-3.31503,-3.6833,2.46366,0.793092
-3.31497,-3.68324,2.46361,21.4949
-2.47985,0.918928,-2.18144,9.884
-2.46561,0.918928,-2.18144,0.256503
-2.46558,0.91895,-2.18141,14.8595
1.91803,2.65351,-6.49192,11.139
1.93087,2.65351,-6.49192,0.0689115
1.93089,2.65354,-6.49193,13.7921
-1.64392,3.1504,-0.44737,9.884
-1.63384,3.1504,-0.44737,0.15511
-1.63383,3.1504,-0.447419,14.9609
-3.55483,-0.758962,1.08485,11.684
-3.54815,-0.758962,1.08485,0.0914139
-3.54816,-0.758953,1.08489,13.2246
-2.35984,1.66293,5.81065,11.684
-2.35101,1.66293,5.81065,0.221105
-2.35103,1.66295,5.81062,13.0949
-3.00158,1.46889,-8.1619,11.139
-2.97992,1.46889,-8.1619,0.141363
-2.97989,1.46886,-8.1619,13.7196
-1.9799,3.07424,1.69664,11.139
-1.94868,3.07424,1.69664,0.0652194
-1.94867,3.07428,1.69667,13.7958
-2.87144,2.42659,-4.96811,9.884
-2.84084,2.42659,-4.96811,0.816304
-2.84081,2.42662,-4.96814,14.2997
-2.9903,-2.4883,-8.9765,9.884
-2.91257,-2.4883,-8.9765,1.09763
-2.91258,-2.48825,-8.97651,14.0184
-1.04543,-3.42657,-8.667,11.684
-1.03191,-3.42657,-8.667,0.142951
-1.0319,-3.42654,-8.66703,13.173
-1.44894,0.580909,2.82087,11.139
-1.35736,0.580909,2.82087,0.419691
-1.35738,0.580944,2.82089,13.4413
-0.268934,0.0313935,6.98869,11.139
-0.263911,0.0313935,6.98869,0.0257395
-0.263879,0.0313746,6.98872,13.8353
-0.993027,1.46759,6.55727,0.407
-3.68338,2.5606,2.60764,2.197
-3.66788,2.5606,2.60764,0.521294
-3.6678,2.56063,2.60764,22.2817
-0.882034,0.821151,6.52578,9.884
-0.835898,0.821151,6.52578,0.448782
-0.835872,0.82119,6.52578,14.6672
-2.88805,1.8161,-6.08689,9.884
-2.82588,1.8161,-6.08689,0.277521
-2.82586,1.81605,-6.08687,14.8385
-2.37929,1.80487,-2.17411,11.139
-2.3782,1.80487,-2.17411,0.555655
-2.37818,1.80487,-2.17407,13.3053
-1.4241,3.10082,2.72867,11.684
-1.39276,3.10082,2.72867,0.700669
-1.39274,3.10081,2.72869,12.6153
-3.28796,-5.33726,3.44436,11.684
-3.26595,-5.33726,3.44436,0.0774517
-3.26596,-5.33725,3.44434,13.2385
-3.05189,1.28849,-7.41084,0.57
-3.04293,1.27407,-7.41995,0.152299
-3.04297,1.27415,-7.42,24.2777
-1.19036,3.35459,0.229891,11.684
-1.14484,3.35459,0.229891,0.244247
-1.14484,3.35455,0.229883,13.0718
-4.98568,1.61135,-8.47418,2.712
-4.96812,1.61135,-8.47418,3.61488
-4.96812,1.6113,-8.47424,18.6731
-2.25843,2.45964,1.53552,9.884
-2.2344,2.45964,1.53552,1.23203
-2.23438,2.45965,1.53549,13.884
2.40752,3.15534,3.60222,11.684
2.43267,3.15534,3.60222,0.437333
2.43266,3.1553,3.60221,12.8787
-3.86045,1.25323,-0.228526,9.884
-3.83373,1.25323,-0.228526,0.0520607
-3.83371,1.25319,-0.228558,15.0639
-2.34527,1.45366,-2.30391,9.884
-2.33013,1.45366,-2.30391,0.331125
-2.33012,1.45361,-2.30393,14.7849
-3.95615,-1.59176,-8.93886,11.684
-3.94482,-1.59176,-8.93886,0.179383
-3.94482,-1.59179,-8.93884,13.1366
-2.23368,1.56362,5.90954,2.197
-2.2263,1.56362,5.90954,0.438097
-2.22626,1.5637,5.90952,22.3649
-4.21316,4.00798,-8.56833,9.884
-4.21076,4.00798,-8.56833,0.0711804
-4.21074,4.00798,-8.56837,15.0448
-0.440182,1.56021,8.36724,9.884
-0.42634,1.56021,8.36724,0.710523
-0.426328,1.56019,8.36725,14.4055
-3.48961,-1.36579,1.1961,11.139
-3.47732,-1.36579,1.1961,0.943512
-3.47735,-1.36577,1.19607,12.9175
-3.94619,1.55355,0.43737,9.884
-3.94605,1.55355,0.43737,0.17624
-3.94606,1.55358,0.437324,0.317903
-3.94608,1.55362,0.437301,0.129774
-3.94608,1.55366,0.437287,0.301326
-3.94611,1.55369,0.437266,0.214356
-3.94611,1.55372,0.437229,0.192571
-3.94609,1.55375,0.437223,0.387831
-3.94605,1.55376,0.437244,0.0555714
-3.94603,1.55379,0.437258,0.184265
-3.946,1.55382,0.437264,0.440416
-3.94598,1.55385,0.437273,0.0278094
-3.94595,1.55388,0.437287,0.284512
-3.94592,1.55389,0.437297,0.0533177
-3.94588,1.55388,0.437311,0.0824222
-3.94586,1.55387,0.437336,0.0794302
-3.94586,1.55386,0.437372,0.139187
-3.94584,1.55387,0.437387,0.0546924
-3.94581,1.55388,0.437387,1.00438
-3.94577,1.55388,0.437395,0.0276399
-3.94576,1.55388,0.437424,0.194124
-3.94574,1.55389,0.437441,2.82685
-3.94572,1.55387,0.43744,7.94139
-4.90884,2.04553,-8.45307,1.796
-4.89074,2.04553,-8.45307,0.184882
-4.89072,2.04545,-8.45302,23.0191
-0.169632,0.248426,3.1919,11.684
-0.164202,0.248426,3.1919,1.65057
-0.164177,0.248417,3.19187,11.6654
-0.889124,0.456811,2.79489,2.472
-0.874917,0.456811,2.79489,0.639087
-0.874984,0.456833,2.79482,21.8889
-1.99835,2.68187,-0.170906,11.684
-1.95406,2.68187,-0.170906,0.419741
-1.95403,2.68189,-0.170939,12.8963
-1.9749,3.16463,-1.9038,11.139
-1.93182,3.16463,-1.9038,0.60328
-1.93185,3.16462,-1.90383,13.2577
-0.918077,0.71136,6.10574,11.684
-0.89293,0.71136,6.10574,0.312462
-0.892945,0.711337,6.10571,13.0035
-3.08122,2.00688,4.48284,9.884
-3.08076,2.00688,4.48284,0.792044
-3.08075,2.0069,4.48288,1.06548
-3.08078,2.00688,4.48287,0.0433143
-3.08081,2.00689,4.48289,0.0590082
-3.08081,2.00688,4.48293,0.962857
-3.0808,2.00689,4.48297,0.575217
-3.08077,2.00691,4.48298,0.920938
-3.08075,2.00694,4.48299,0.121893
-3.08074,2.00696,4.48299,0.244957
-3.08076,2.00695,4.48297,0.181418
-3.08079,2.00694,4.48296,0.185141
-3.0808,2.00693,4.48294,0.187624
-3.08083,2.00692,4.48293,0.588977
-3.08085,2.00692,4.48293,0.259493
-3.08087,2.00691,4.48292,0.0166884
-3.08089,2.0069,4.48291,0.227207
-3.08091,2.0069,4.4829,0.88544
-3.08095,2.00691,4.4829,0.0249692
-3.08096,2.00692,4.48289,0.383038
-3.08095,2.00693,4.48287,0.121292
-3.08095,2.00692,4.48286,0.644936
-3.08093,2.00692,4.48285,0.407984
-3.08092,2.00693,4.48284,6.21608
-3.75706,1.68974,1.69259,2.197
-3.75154,1.68974,1.69259,1.19635
-3.7516,1.68978,1.69252,21.6067
-4.49673,3.51761,-8.88149,11.139
-4.48728,3.51761,-8.88149,0.627057
-4.48729,3.51764,-8.88153,13.2339
-1.63208,1.28442,6.23724,11.684
-1.62343,1.28442,6.23724,0.808912
-1.62341,1.28441,6.2372,12.5071
0.0298414,0.130408,8.54276,9.884
0.0482186,0.130408,8.54276,0.793031
0.0482296,0.130371,8.54279,14.323
-2.55017,0.895858,-5.46643,11.684
-2.52419,0.895858,-5.46643,0.281641
-2.5242,0.895822,-5.46641,13.0344
-3.44862,2.36944,3.12951,9.884
-3.43366,2.36944,3.12951,0.0428192
-3.43368,2.36941,3.12949,15.0732
-2.94239,1.69542,4.69746,2.197
-2.9157,1.69542,4.69746,0.266104
-2.91566,1.69534,4.6975,22.5369
-3.21223,1.04494,-8.08844,2.712
-3.20849,1.04494,-8.08844,0.157923
-3.20842,1.045,-8.08845,22.1301
2.59039,3.28428,3.76966,11.139
2.60193,3.28428,3.76966,1.05415
2.6019,3.28425,3.76964,12.8068
-3.93297,-1.63123,-8.67868,11.684
-3.92348,-1.63123,-8.67868,1.29628
-3.92347,-1.63127,-8.67868,12.0197
-1.42755,3.42506,2.30749,11.684
-1.42685,3.42506,2.30749,2.70575
-1.42683,3.42508,2.30752,10.6103
-2.66727,2.96855,3.53304,9.884
-2.64628,2.96855,3.53304,0.105084
-2.6463,2.96858,3.53307,15.0109
-2.8423,2.2754,-4.62148,2.197
-2.83542,2.2754,-4.62148,0.496074
-2.83537,2.27542,-4.62155,22.3069
-1.89583,3.04931,0.929909,2.197
-1.85261,3.04931,0.929909,1.62092
-1.85256,3.04934,0.929965,21.1821
1.6441,2.4607,-3.60599,9.884
1.66418,2.4607,-3.60599,0.460575
1.66418,2.46073,-3.60603,14.6554
-2.5109,1.2403,5.33323,9.884
-2.50531,1.2403,5.33323,0.0830217
-2.50532,1.24028,5.33318,15.033
-4.51294,3.4886,-8.94041,2.197
-4.51244,3.4886,-8.94041,0.377275
-4.51239,3.48851,-8.94038,0.0765069
-4.51231,3.4885,-8.94033,0.724711
-4.51223,3.48852,-8.94029,0.117792
-4.51216,3.48852,-8.94024,1.14302
-4.5122,3.48854,-8.94024,0.727471
-4.51226,3.48859,-8.94023,2.3251
-4.51233,3.48861,-8.94023,0.332542
-4.51238,3.48862,-8.94026,1.15589
-4.51243,3.48862,-8.9403,0.670197
-4.51248,3.48862,-8.94032,0.053009
-4.51253,3.48862,-8.94032,0.162469
-4.51254,3.4886,-8.94028,0.024367
-4.51253,3.48859,-8.94023,0.139327
-4.51251,3.48861,-8.94019,1.08999
-4.5125,3.48861,-8.94017,0.366486
-4.51251,3.48864,-8.9402,0.282111
-4.51255,3.48866,-8.94022,0.238315
-4.51258,3.48866,-8.94021,0.177699
-4.51262,3.48864,-8.9402,0.168925
-4.51264,3.48865,-8.94018,0.491116
-4.51267,3.48868,-8.94018,0.150944
-4.5127,3.48869,-8.94018,9.9646
-4.51271,3.48872,-8.94017,1.84315
-2.44574,2.14794,5.55356,11.139
-2.43493,2.14794,5.55356,0.387325
-2.43491,2.1479,5.55355,13.4737
-1.4649,3.52434,-1.15958,11.684
-1.45939,3.52434,-1.15958,0.168139
-1.45936,3.52433,-1.1596,13.1479
-2.87739,1.20542,-4.47992,11.684
-2.86265,1.20542,-4.47992,0.0716132
-2.86266,1.20545,-4.47994,13.2444
-2.48643,0.801202,-5.24866,11.684
-2.47524,0.801202,-5.24866,1.27282
-2.47524,0.801163,-5.24868,12.0432
-0.176477,0.528722,8.68592,9.884
-0.170191,0.528722,8.68592,0.222649
-0.170163,0.528703,8.6859,14.8934
-2.65141,2.40381,4.99614,11.684
-2.59936,2.40381,4.99614,1.22325
-2.59932,2.40382,4.99616,12.0927
-2.6047,2.13138,-3.79113,11.139
-2.5509,2.13138,-3.79113,0.653271
-2.55091,2.13135,-3.79117,13.2077
-2.10495,2.92086,-1.3511,11.139
-2.09293,2.92086,-1.3511,0.145229
-2.0929,2.92082,-1.35109,13.7158
-2.86991,2.01485,-5.39409,11.139
-2.8105,2.01485,-5.39409,0.203255
-2.81048,2.01488,-5.39408,13.6577
-4.02282,-1.47557,-8.64626,11.684
-4.01796,-1.47557,-8.64626,0.133544
-4.01794,-1.47554,-8.64626,13.1825
-3.46754,-2.0936,-8.94957,9.884
-3.43083,-2.0936,-8.94957,0.658075
-3.43079,-2.09363,-8.94956,14.4579
-2.34065,5.81727,-8.50578,0.469
-2.31471,5.81727,-8.50578,0.097417
-2.31477,5.81725,-8.50569,24.4336
1.94933,2.51994,-8.02308,9.884
1.96094,2.51994,-8.02308,0.173487
1.96095,2.51989,-8.02307,14.9425
-2.86777,1.21092,-4.35541,9.884
-2.8574,1.21092,-4.35541,0.0113434
-2.85736,1.21093,-4.35544,15.1047
4.63021,2.73634,-2.21029,9.884
4.63154,2.73634,-2.21029,0.216638
4.63155,2.7363,-2.21026,14.8994
-0.687711,1.12207,7.38817,9.884
-0.665827,1.12207,7.38817,0.120947
-0.665856,1.1221,7.38814,14.9951
-3.23097,-6.00721,3.74772,11.139
-3.20811,-6.00721,3.74772,0.045074
-3.20808,-6.00721,3.74775,13.8159
-1.96855,2.80629,-0.402346,0.469
-1.96808,2.80583,-0.402217,0.224089
-1.96799,2.80587,-0.402275,24.3069
-2.66504,-2.77029,-8.48023,1.796
-2.65972,-2.77029,-8.48023,0.390941
-2.65967,-2.77037,-8.48019,22.8131
-1.66766,3.09739,-0.217325,2.197
-1.65128,3.09739,-0.217325,0.418054
-1.65125,3.09731,-0.217328,22.3849
1.3119,2.87285,5.55538,11.684
1.36559,2.87285,5.55538,0.0903484
1.3656,2.87288,5.55536,13.2257
-1.11889,0.490353,4.95296,11.139
-1.1179,0.490353,4.95296,0.348778
-1.11789,0.490329,4.953,0.102478
-1.11789,0.490296,4.95301,0.311581
-1.11789,0.490269,4.95298,0.324586
-1.11788,0.490265,4.95294,0.134331
-1.11789,0.490257,4.9529,0.13229
-1.11789,0.490254,4.95286,0.630987
-1.11791,0.490276,4.95284,11.876
-2.00354,2.88644,2.21576,2.197
-2.00187,2.88644,2.21576,0.642643
-2.00189,2.88652,2.21576,1.33937
-2.00194,2.88653,2.21583,0.315604
-2.002,2.88653,2.2159,0.631079
-2.00203,2.88652,2.21597,1.1985
-2.00204,2.88652,2.21604,0.641932
-2.00208,2.88654,2.21611,0.0514443
-2.00208,2.88653,2.21615,1.03806
-2.00204,2.88649,2.21621,1.02121
-2.00204,2.88652,2.21625,15.9232
-2.02425,0.403159,-1.47294,9.884
-2.00079,0.403159,-1.47294,0.119155
-2.00078,0.403158,-1.47299,14.9968
-2.86594,2.18605,-4.41146,11.139
-2.86438,2.18605,-4.41146,0.837025
-2.86439,2.18606,-4.4115,13.024
-1.05959,2.14567,6.44834,9.884
-1.04346,2.14567,6.44834,0.117714
-1.04344,2.14569,6.44838,14.9983
-1.83529,2.73119,0.461888,11.139
-1.82178,2.73119,0.461888,0.426086
-1.82176,2.7312,0.461851,13.4349
-2.96426,1.917,-6.62325,9.884
-2.93934,1.917,-6.62325,0.433802
-2.93938,1.91702,-6.62326,14.6822
-2.85999,1.65825,-4.16399,9.884
-2.81446,1.65825,-4.16399,0.848767
-2.81445,1.65827,-4.16404,14.2672
0.0846938,1.98477,8.28916,11.139
0.107385,1.98477,8.28916,0.433703
0.107391,1.98476,8.28915,13.4273
-2.49291,2.05027,5.56137,9.884
-2.45241,2.05027,5.56137,0.853521
-2.45239,2.05024,5.56139,14.2625
-2.61055,2.32681,-1.57228,2.712
-2.60242,2.32681,-1.57228,1.02798
-2.60248,2.32676,-1.57222,21.26
-3.86653,1.73744,0.45592,2.197
-3.84765,1.73744,0.45592,0.0575954
-3.84759,1.73737,0.455876,22.7454
-2.38238,2.70501,-4.84019,11.684
-2.34401,2.70501,-4.84019,0.909481
-2.344,2.70504,-4.84016,12.4065
-2.3979,1.99302,-0.686153,2.712
-2.33245,1.99302,-0.686153,0.703684
-2.33252,1.99302,-0.686117,21.5843
-0.690618,2.93147,5.009,2.197
-0.690102,2.93147,5.009,2.2002
-0.690097,2.93147,5.00891,0.1634
-0.690116,2.93147,5.00884,0.784291
-0.690048,2.93144,5.0088,0.361471
-0.68998,2.93141,5.00882,0.819898
-0.689934,2.93139,5.00888,0.056505
-0.689888,2.93138,5.00894,0.322819
-0.689842,2.93138,5.00899,0.102769
-0.689819,2.93143,5.00903,0.239855
-0.6898,2.93148,5.00907,0.486232
-0.689752,2.93158,5.00911,0.173167
-0.689725,2.93163,5.00913,0.052441
-2.50287,5.69511,-8.38618,11.684
-2.49181,5.69511,-8.38618,0.259402
-2.49179,5.69513,-8.38619,13.0566
-3.47911,-1.7687,1.79112,2.197
-3.44523,-1.7687,1.79112,0.671148
-3.44515,-1.76867,1.79108,22.1319
-0.718225,0.501711,7.88272,2.197
-0.712137,0.501711,7.88272,0.205951
-0.71206,0.501649,7.88274,22.597
-2.41509,-2.92809,-8.66435,9.884
-2.39212,-2.92809,-8.66435,0.155333
-2.39208,-2.92808,-8.66435,14.9607
1.80889,2.67408,-5.74495,11.684
1.81105,2.67408,-5.74495,0.830239
1.81102,2.67409,-5.74492,12.4858
-2.87388,2.37648,4.60216,11.684
-2.85096,2.37648,4.60216,0.0396145
-2.85096,2.37648,4.60212,13.2764
-1.77759,2.92641,-0.059686,9.884
-1.73754,2.92641,-0.059686,0.317479
-1.7375,2.9264,-0.0596473,14.7985
-2.73254,2.20432,-6.63567,9.884
-2.72243,2.20432,-6.63567,0.410279
-2.7224,2.2043,-6.63571,14.7057
-1.23418,3.2883,0.713829,9.884
-1.21173,3.2883,0.713829,0.655657
-1.21171,3.28834,0.71386,14.4603
-2.71673,1.32931,-1.71435,11.139
-2.70525,1.32931,-1.71435,0.896271
-2.70526,1.32929,-1.71431,12.9647
-2.84767,1.45327,4.58805,11.684
-2.78899,1.45327,4.58805,0.0160041
-2.78896,1.45329,4.58806,13.3
-3.20985,2.14972,4.32841,9.884
-3.20696,2.14972,4.32841,0.0834925
-3.20692,2.14971,4.32838,15.0325
-2.3516,2.52592,-4.38442,11.139
-2.34187,2.52592,-4.38442,0.196605
-2.34188,2.52591,-4.38446,13.6644
-3.51735,0.789415,1.58822,2.197
-3.502,0.789415,1.58822,0.461988
-3.50194,0.789463,1.58825,22.341
-2.91724,1.40914,-4.55517,11.139
-2.8995,1.40914,-4.55517,0.472534
-2.89951,1.40916,-4.55521,13.3885
2.27506,2.86642,-7.74954,11.684
2.30879,2.86642,-7.74954,0.440851
2.30876,2.86639,-7.74953,12.8751
-1.14597,0.504109,2.29555,0.407
-1.12655,0.504109,2.29555,0.333023
-1.12656,0.504114,2.29564,24.26
-2.37971,1.04318,4.98479,11.139
-2.36958,1.04318,4.98479,0.213093
-2.3696,1.04321,4.98477,13.6479
-3.25402,-5.64347,3.50737,11.684
-3.23389,-5.64347,3.50737,0.623896
-3.23388,-5.64346,3.50741,12.6921
-2.53911,0.595165,-3.51182,9.884
-2.4981,0.595165,-3.51182,1.10965
-2.49807,0.595156,-3.51178,14.0064
-2.96795,1.75456,-5.93765,11.139
-2.93353,1.75456,-5.93765,0.473457
-2.9335,1.75453,-5.93764,13.3875
-3.27077,-5.52295,3.58252,11.684
-3.26967,-5.52295,3.58252,0.907597
-3.26965,-5.52295,3.58256,12.4084
-0.499379,0.373892,6.87445,0.57
-0.482538,0.373892,6.87445,0.217621
-0.482526,0.373856,6.87438,24.2124
-1.23066,0.774241,3.40361,11.684
-1.22349,0.774241,3.40361,0.64348
-1.22347,0.774228,3.40364,12.6725
-2.04023,2.33411,0.34306,2.472
-2.03415,2.33411,0.34306,0.515245
-2.03418,2.33403,0.343024,22.0128
-0.5967,0.200322,1.20354,9.884
-0.585145,0.200322,1.20354,0.060474
-0.585172,0.200361,1.20352,15.0555
-2.6877,1.04904,-3.60315,2.472
-2.61973,1.04904,-3.60315,3.87471
-2.6197,1.04908,-3.60323,18.6533
-0.564645,1.08618,6.86834,11.139
-0.508318,1.08618,6.86834,0.0301548
-0.508302,1.08622,6.86835,13.8308
1.82094,2.67385,-5.37904,11.684
1.83633,2.67385,-5.37904,1.9859
1.83636,2.67384,-5.37906,11.3301
-2.51662,2.89161,3.42802,9.884
-2.48441,2.89161,3.42802,1.55605
-2.48441,2.89158,3.42805,13.5599
-2.94163,1.70839,-7.81168,9.884
-2.93357,1.70839,-7.81168,0.0511576
-2.93353,1.70837,-7.81165,15.0648
-2.60088,2.30029,-5.67063,11.684
-2.57541,2.30029,-5.67063,0.950782
-2.57541,2.30031,-5.67059,12.3652
-2.27832,0.291362,-2.61753,11.684
-2.24618,0.291362,-2.61753,0.163809
-2.24616,0.291402,-2.61753,13.1522
-2.64796,1.62688,-2.98929,0.57
-2.64003,1.62688,-2.98929,2.33022
-2.64005,1.62685,-2.98921,22.0998
-0.924622,2.79951,4.34463,9.884
-0.899732,2.79951,4.34463,1.25933
-0.899705,2.79955,4.34465,13.8567
-3.54823,-0.41345,0.720952,11.684
-3.54275,-0.41345,0.720952,0.686653
-3.54275,-0.413484,0.72098,12.6293
-3.26836,-5.52804,3.59769,11.139
-3.25491,-5.52804,3.59769,0.232496
-3.25491,-5.528,3.59771,13.6285
-1.23306,3.36697,0.0278346,9.884
-1.18908,3.36697,0.0278346,0.0733562
-1.18906,3.36701,0.0278584,15.0426
-2.92061,1.09729,-7.03158,2.472
-2.91776,1.08832,-7.03698,0.254937
-2.91784,1.08827,-7.03697,22.2731
-3.24833,1.99719,3.305,9.884
-3.22091,1.99719,3.305,0.0902219
-3.22091,1.99717,3.30496,15.0258
2.11596,2.83905,-7.90593,11.139
2.11692,2.83905,-7.90593,1.20302
2.11692,2.83907,-7.9059,12.658
-2.64868,1.23016,4.74636,11.684
-2.60051,1.23017,4.76174,0.64728
-2.6005,1.23017,4.76178,12.6687
-2.48008,2.03865,-3.4118,11.684
-2.43665,2.03865,-3.4118,0.15706
-2.43664,2.03863,-3.41178,13.1589
-3.91305,1.26046,-0.154042,9.884
-3.89887,1.26046,-0.154042,0.64247
-3.8989,1.26048,-0.154041,14.4735
-3.25517,0.486025,-8.15977,11.684
-3.24151,0.486025,-8.15977,0.0958717
-3.2415,0.486053,-8.1598,13.2201
-2.9522,2.52559,4.05637,2.197
-2.94016,2.52559,4.05637,0.150987
-2.94018,2.5256,4.05638,22.652
-3.10781,1.37043,-7.84967,11.684
-3.09734,1.37043,-7.84967,0.12628
-3.09734,1.37046,-7.84965,13.1897
-2.59418,1.40044,5.35193,2.712
-2.59085,1.40044,5.35193,0.45809
-2.59085,1.40045,5.35184,21.8299
-3.14036,2.07443,3.82804,9.884
-3.12855,2.07443,3.82804,0.34039
-3.12857,2.07444,3.828,14.7756
-2.7607,5.55088,-8.74773,0.407
-2.74683,5.55088,-8.74773,1.19041
-2.74684,5.55082,-8.74765,23.4026
-3.32843,-4.60899,3.16287,0.074
-3.30067,-4.60899,3.16287,0.957358
-3.30062,-4.60898,3.16293,23.9686
-0.941132,2.82762,4.98658,9.884
-0.927291,2.82762,4.98658,0.081739
-0.927267,2.82764,4.98654,15.0343
-1.55541,3.01277,0.703148,11.139
-1.53261,3.01277,0.703148,0.131809
-1.5326,3.01274,0.703126,13.7292
-2.20784,2.01387,5.89184,2.712
-2.20244,2.01387,5.89184,1.62743
-2.20238,2.0139,5.89178,20.6606
1.92362,2.21546,-7.18543,2.197
1.92575,2.21546,-7.18543,0.197305
1.9257,2.21552,-7.18548,22.6057
-2.77717,0.773533,-3.50211,9.884
-2.75846,0.773533,-3.50211,0.235863
-2.75846,0.773554,-3.50216,14.8801
-2.57927,0.808648,-4.89264,9.884
-2.5459,0.808648,-4.89264,0.182984
-2.54592,0.808608,-4.89263,14.933
-0.725389,1.10928,8.12542,9.884
-0.693936,1.10928,8.12542,0.114566
-0.693941,1.10926,8.12537,15.0014
-2.71518,2.10804,-8.16421,0.57
-2.71488,2.10804,-8.16421,0.15848
-2.7149,2.10803,-8.16411,0.2137
-2.71485,2.10805,-8.16401,0.663101
-2.7148,2.10805,-8.16391,0.855899
-2.71481,2.10804,-8.16381,0.15932
-2.71478,2.10802,-8.16373,0.0965538
-2.7147,2.10802,-8.16367,0.216757
-2.71465,2.10804,-8.1637,0.946176
-2.71461,2.10809,-8.16377,0.530848
-2.7146,2.10816,-8.16381,0.170064
-2.71453,2.10819,-8.16381,0.146822
-2.71446,2.10824,-8.16379,1.35957
-2.71443,2.10829,-8.1638,0.0588337
-2.71445,2.10831,-8.16387,0.199014
-2.71447,2.10836,-8.16389,0.21832
-2.7145,2.10842,-8.16392,3.85364
-2.71453,2.10846,-8.16397,0.688009
-2.71452,2.10848,-8.16398,0.266143
-2.71449,2.10851,-8.16399,0.083225
-2.71446,2.10855,-8.164,0.025474
-2.71444,2.10858,-8.16401,0.194064
-2.71442,2.10862,-8.16402,0.408585
-2.71442,2.10867,-8.16401,0.376324
-2.71444,2.1087,-8.16402,0.0811864
-2.71447,2.10869,-8.164,0.113666
-2.7145,2.10869,-8.16398,0.0620324
-2.71453,2.10868,-8.16395,0.49111
-2.71456,2.10868,-8.16396,0.562105
-2.71457,2.10865,-8.16394,0.26909
-2.71457,2.10862,-8.16394,0.7306
-2.71453,2.10859,-8.16394,0.113925
-2.71451,2.10858,-8.16393,0.213997
-2.7145,2.10856,-8.16391,0.0492043
-2.71449,2.10854,-8.1639,0.527037
-2.71448,2.10853,-8.16388,0.0931727
-2.71448,2.10852,-8.16385,0.0709362
-2.7145,2.10852,-8.16383,0.544314
-2.71451,2.10852,-8.16381,0.922216
-2.71452,2.10852,-8.16379,0.160849
-2.71453,2.10851,-8.16378,0.300329
-2.71452,2.10849,-8.16377,0.0447226
-2.71452,2.10849,-8.16376,7.19058
-3.0844,2.2528,3.96938,11.684
-3.05695,2.2528,3.96938,0.570821
-3.05699,2.25282,3.96937,12.7452
-3.52073,4.86864,-8.699,11.684
-3.52708,4.86947,-8.70004,0.162589
-3.52705,4.86949,-8.70003,13.1534
-2.93702,1.25808,-6.22303,2.197
-2.932,1.25808,-6.22303,0.212703
-2.93199,1.25809,-6.22306,22.5903
-2.6218,0.697823,-4.73961,9.884
-2.61734,0.697823,-4.73961,0.503802
-2.61735,0.697786,-4.73958,14.6122
-1.64337,0.73284,1.91487,11.684
-1.62386,0.73284,1.91487,0.498363
-1.62383,0.732852,1.91484,12.8176
-1.60924,0.750324,2.13282,11.684
-1.59736,0.750324,2.13282,0.386044
-1.59737,0.750302,2.13279,12.93
-0.572236,0.173286,7.81608,9.884
-0.565373,0.173286,7.81608,0.0415121
-0.565352,0.173301,7.81612,15.0745
-1.3747,0.793003,4.93667,11.139
-1.28561,0.793003,4.93667,0.316006
-1.28558,0.793023,4.93668,13.545
-2.87711,1.89267,-4.14679,11.684
-2.86129,1.89267,-4.14679,0.183075
-2.86126,1.8927,-4.1468,13.1329
-2.64733,0.891036,-5.01105,11.139
-2.62845,0.891036,-5.01105,0.170269
-2.62844,0.891002,-5.01103,13.6907
3.96424,0.198376,2.09945,0.469
3.97797,0.198376,2.09945,0.592445
3.97797,0.198486,2.09945,23.9386
-2.32749,2.14612,1.23944,11.684
-2.3035,2.14612,1.23944,0.0279753
-2.30348,2.14612,1.2394,13.288
-1.33753,1.12059,6.26259,2.712
-1.31476,1.12059,6.26259,0.577978
-1.31466,1.12061,6.2626,21.71
2.44054,2.86555,-6.16051,2.712
